unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669886508, 0, 126, 451, 419, 146, 2.97%, 0, 0, 3, 1779.63
1669886513, 0, 126, 452, 420, 146, 2.97%, 0, 0, 3, 1757.26
1669886538, 0, 127, 455, 422, 148, 2.98%, 0, 0, 3, 1854.85
1669886564, 0, 129, 456, 422, 149, 2.98%, 0, 0, 3, 1839.64
1669886589, 0, 133, 457, 422, 148, 2.98%, 0, 0, 3, 1777.41
1669886614, 0, 134, 458, 422, 147, 2.98%, 0, 0, 3, 1824.48
1669886634, 0, 134, 459, 423, 147, 2.98%, 0, 0, 3, 1790.14
1669886639, 0, 140, 462, 425, 148, 2.98%, 0, 0, 3, 1863.54
1669886645, 0, 140, 463, 426, 148, 2.98%, 0, 0, 3, 1878.35
1669886650, 0, 140, 464, 427, 148, 2.98%, 0, 0, 3, 1842.69
1669886670, 0, 140, 467, 430, 148, 2.98%, 0, 0, 3, 1843.37
1669886675, 0, 143, 467, 429, 148, 2.98%, 0, 0, 3, 1593.57
1669886705, 0, 144, 467, 428, 147, 2.98%, 0, 0, 3, 1585.96
1669886736, 0, 145, 467, 427, 146, 2.98%, 0, 0, 3, 1754.14
1669886766, 0, 156, 467, 426, 145, 2.98%, 0, 0, 3, 1795.66
1669886771, 0, 159, 467, 425, 144, 2.98%, 0, 0, 3, 1818.62
1669886776, 0, 167, 467, 423, 142, 2.98%, 0, 0, 3, 1895.64
1669886786, 0, 172, 469, 424, 141, 2.98%, 0, 0, 3, 1719.31
1669886797, 0, 172, 472, 427, 141, 2.98%, 0, 0, 3, 1787.36
1669886802, 0, 172, 473, 428, 141, 2.98%, 0, 0, 3, 1812.83
1669886807, 0, 172, 474, 429, 141, 2.99%, 0, 0, 3, 1854.19
1669886817, 0, 176, 475, 429, 143, 2.99%, 0, 0, 3, 1768.19
1669886822, 0, 176, 476, 430, 143, 2.99%, 0, 0, 3, 1798.50
1669886842, 0, 178, 476, 429, 142, 2.99%, 0, 0, 3, 1751.92
1669886847, 0, 182, 477, 429, 141, 2.99%, 0, 0, 3, 1707.24
1669886852, 0, 182, 478, 430, 141, 2.99%, 0, 0, 3, 1718.51
1669886857, 0, 182, 480, 432, 141, 2.99%, 0, 0, 3, 1802.88
1669886888, 0, 184, 480, 431, 140, 2.99%, 0, 0, 3, 1797.81
1669886898, 0, 185, 480, 430, 139, 2.99%, 0, 0, 3, 1792.77
1669886908, 0, 187, 480, 429, 138, 2.99%, 0, 0, 3, 1859.41
1669886913, 0, 194, 481, 429, 137, 2.99%, 0, 0, 3, 1757.46
1669886939, 0, 195, 481, 428, 137, 2.99%, 0, 0, 3, 1744.06
1669886964, 0, 206, 481, 427, 136, 2.99%, 0, 0, 3, 1450.36
1669887005, 0, 207, 483, 428, 135, 2.99%, 0, 0, 3, 1824.18
1669887035, 0, 208, 483, 427, 134, 2.99%, 0, 0, 3, 1745.53
1669887050, 0, 210, 483, 426, 133, 2.99%, 0, 0, 3, 1533.31
1669887055, 0, 211, 484, 426, 133, 3.02%, 0, 0, 3, 1634.70
1669887060, 0, 215, 485, 426, 133, 3.02%, 0, 0, 3, 1632.17
1669887101, 0, 216, 485, 425, 133, 3.02%, 0, 0, 3, 1644.81
1669887106, 0, 218, 486, 425, 132, 3.02%, 0, 0, 3, 1725.70
1669887116, 0, 218, 487, 426, 132, 3.02%, 0, 0, 3, 1834.97
1669887146, 0, 219, 487, 425, 131, 3.02%, 0, 0, 3, 1743.12
1669887187, 0, 220, 491, 428, 130, 3.03%, 0, 0, 3, 1644.71
1669887192, 0, 220, 494, 431, 130, 3.04%, 0, 0, 3, 1618.39
1669887222, 0, 221, 494, 430, 130, 3.04%, 0, 0, 3, 1672.96
1669887258, 0, 233, 495, 430, 129, 3.09%, 0, 0, 3, 1587.38
1669887268, 0, 238, 497, 431, 131, 3.10%, 0, 0, 3, 1324.43
1669887304, 0, 241, 497, 430, 130, 3.10%, 0, 0, 3, 1812.48
1669887344, 0, 244, 498, 430, 129, 3.10%, 0, 0, 3, 1587.84
1669887370, 0, 247, 498, 428, 127, 3.10%, 0, 0, 3, 1746.86
1669887375, 0, 249, 498, 426, 125, 3.10%, 0, 0, 3, 1781.79
1669887390, 0, 251, 499, 426, 124, 3.10%, 0, 0, 4, 1871.63
1669887405, 0, 251, 505, 432, 124, 3.10%, 0, 0, 4, 1782.94
1669887410, 0, 251, 507, 434, 124, 3.10%, 0, 0, 4, 1754.93
1669887415, 0, 251, 510, 437, 124, 3.10%, 0, 0, 4, 1738.56
1669887421, 0, 252, 511, 437, 126, 3.10%, 0, 0, 4, 1829.96
1669887426, 0, 252, 512, 438, 126, 3.10%, 0, 0, 4, 1831.28
1669887436, 0, 254, 518, 443, 125, 3.11%, 0, 0, 4, 1845.30
